activity_id,molregno,chembl_id,full_mwt,canonical_smiles,assay_type,journal,year,volume,issue,first_page,last_page,full_molformula,assay_id,standard_relation,standard_value,standard_units,standard_type,doc_id,description,assay_organism,assay_tissue,assay_cell_type,curated_by,pubmed_id,curated_values,curated_units,curated_cell_line
1736286,351667,CHEMBL377625,596.73,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,A,Bioorg. Med. Chem. Lett.,2006,16,14,3635,3638,C31H37FN4O5S,376663,=,0.6,ucm/s,Papp,31458,Apparent permeability of the compound,,,,Autocuration,16690314,0.6,10^-6cm/s,ambiguous
1736304,351728,CHEMBL210414,570.8,CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(CCC2C[C@@H]2C)cc(N(C)S(C)(=O)=O)c1,A,Bioorg. Med. Chem. Lett.,2006,16,14,3635,3638,C31H46N4O4S,376663,=,24,ucm/s,Papp,31458,Apparent permeability of the compound,,,,Autocuration,16690314,24,10^-6cm/s,ambiguous
1757069,354100,CHEMBL209446,317.41,CN(CCOc1ccccc1Sc1ccccc1)CC(=O)O,A,Bioorg. Med. Chem. Lett.,2006,16,15,3981,3984,C17H19NO3S,387073,=,33.4,ucm/s,Papp,31583,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16725323,,,
1757073,354503,CHEMBL377418,467.56,COc1ccc(-c2ccc(OCCN3CCC[C@H]3C(=O)O)c(Sc3cccc(F)c3)c2)cc1,A,Bioorg. Med. Chem. Lett.,2006,16,15,3981,3984,C26H26FNO4S,387073,=,26.3,ucm/s,Papp,31583,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16725323,,,
1757093,354739,CHEMBL214033,437.54,O=C(O)[C@@H]1CCCN1CCOc1ccc(-c2ccccc2)cc1Sc1cccc(F)c1,A,Bioorg. Med. Chem. Lett.,2006,16,15,3981,3984,C25H24FNO3S,387073,=,25.1,ucm/s,Papp,31583,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16725323,,,
1755081,344119,CHEMBL206335,528.47,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C24H20F4N8O2,390190,=,5.56,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755086,354523,CHEMBL385679,492.58,Cc1nn(-c2ccc3onc(N)c3c2)c2c1CCN(c1ccc(-c3ccccc3CN(C)C)cc1)C2=O,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C29H28N6O2,390190,=,6.8,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755085,354589,CHEMBL263767,606.58,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3F)CC4)cc12,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C31H26F4N6O3,390190,=,13,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755038,354590,CHEMBL380405,534.62,Cc1nn(-c2ccc3onc(N)c3c2)c2c1CCN(c1ccc(-c3ccccc3CN3CC[C@@H](O)C3)cc1)C2=O,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C31H30N6O3,390190,=,6.2,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755082,354883,CHEMBL378093,588.59,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C31H27F3N6O3,390190,=,1.7,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755083,354996,CHEMBL213888,602.62,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)CC5)cc3)CC4)cc12,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C32H29F3N6O3,390190,=,0.4,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755124,355131,CHEMBL211410,546.55,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C29H25F3N6O2,390190,=,4.7,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1755080,355478,CHEMBL436791,564.54,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)c(F)c1,A,Bioorg. Med. Chem. Lett.,2006,16,15,4141,4147,C29H24F4N6O2,390190,=,8.9,ucm/s,Papp,31618,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16730984,,,
1722203,349053,CHEMBL383202,449.52,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3nccn3C)c(CC)c2n1,A,J. Med. Chem.,2006,49,12,3581,3594,C23H27N7O3,363405,=,5,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722197,349129,CHEMBL208583,438.53,CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C(C)C)C3)c(CC)c2n1,A,J. Med. Chem.,2006,49,12,3581,3594,C23H30N6O3,363405,=,28,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722192,349244,CHEMBL210930,438.53,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(CC)C3)c(CC)c2n1,A,J. Med. Chem.,2006,49,12,3581,3594,C23H30N6O3,363405,=,30,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722217,349396,CHEMBL209460,439.52,CCCc1nn(C)c2c(O)nc(-c3cc(C(=O)CN4CCOCC4)ccc3OCC)nc12,A,J. Med. Chem.,2006,49,12,3581,3594,C23H29N5O4,363405,=,33,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722216,349441,CHEMBL377168,354.41,CCCc1nn(C)c2c(O)nc(-c3cc(C(C)=O)ccc3OCC)nc12,A,J. Med. Chem.,2006,49,12,3581,3594,C19H22N4O3,363405,=,43,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722215,349773,CHEMBL210603,460.54,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3ccccn3)c(CCC)c2n1,A,J. Med. Chem.,2006,49,12,3581,3594,C25H28N6O3,363405,=,42,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722187,349965,CHEMBL427043,466.59,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCN(CC)CC3)c(CC)c2n1,A,J. Med. Chem.,2006,49,12,3581,3594,C25H34N6O3,363405,=,53,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1722208,349970,CHEMBL378130,468.56,CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(CCN3CCOCC3)c(CC)c2n1,A,J. Med. Chem.,2006,49,12,3581,3594,C24H32N6O4,363405,=,37,ucm/s,Papp,31272,Apparent permeability in human Caco-2 cell at 25 uM,Homo sapiens,,Caco-2,Intermediate,16759100,,,
1751740,355790,CHEMBL214198,339.35,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H15F2N5,379787,=,18,ucm/s,Papp,31503,Permeability from basolateral to apical side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751743,355790,CHEMBL214198,339.35,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H15F2N5,379747,=,6,ucm/s,Papp,31503,Permeability from apical to basolateral side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751741,355823,CHEMBL386033,340.33,CC(C)c1nnc2ccc(-c3cnoc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H14F2N4O,379787,=,29,ucm/s,Papp,31503,Permeability from basolateral to apical side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751744,355823,CHEMBL386033,340.33,CC(C)c1nnc2ccc(-c3cnoc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H14F2N4O,379747,=,41,ucm/s,Papp,31503,Permeability from apical to basolateral side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751745,355824,CHEMBL214152,339.35,CC(C)c1nnc2ccc(-c3[nH]cnc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H15F2N5,379787,=,32,ucm/s,Papp,31503,Permeability from basolateral to apical side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751746,355824,CHEMBL214152,339.35,CC(C)c1nnc2ccc(-c3[nH]cnc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H15F2N5,379747,=,1,ucm/s,Papp,31503,Permeability from apical to basolateral side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751739,355839,CHEMBL379866,340.33,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H14F2N4O,379787,=,29,ucm/s,Papp,31503,Permeability from basolateral to apical side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1751742,355839,CHEMBL379866,340.33,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,A,Bioorg. Med. Chem. Lett.,2006,16,16,4339,4344,C18H14F2N4O,379747,=,43,ucm/s,Papp,31503,Permeability from apical to basolateral side of Caco-2 cell membrane,Homo sapiens,,Caco-2,Intermediate,16759861,,,
1736984,61472,CHEMBL288365,372.46,CC(C)C[C@@H](C=O)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C,A,J. Med. Chem.,2006,49,13,3926,3932,C17H25FN2O4S,367111,=,2.6,ucm/s,Papp,31340,Apparent permeability from apical to basolateral side of the Caco-2 cell,Homo sapiens,,Caco-2,Intermediate,16789748,,,
1737078,350861,CHEMBL207440,351.47,CC(C)C[C@H](NC(=S)Nc1ccccc1)C(=O)N[C@H]1CCOC1O,A,J. Med. Chem.,2006,49,13,3926,3932,C17H25N3O3S,367111,=,14.3,ucm/s,Papp,31340,Apparent permeability from apical to basolateral side of the Caco-2 cell,Homo sapiens,,Caco-2,Intermediate,16789748,,,
1736416,352983,CHEMBL378762,325.43,CCC[C@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,A,J. Med. Chem.,2006,49,14,4409,4424,C15H23N3O3S,369152,=,2,ucm/s,Papp,31362,Apparent permeability from basolateral to apical side of the Caco-2 cell membrane at pH 7.4 at 25 uM,Homo sapiens,,Caco-2,Intermediate,16821800,,,
1736418,352983,CHEMBL378762,325.43,CCC[C@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,A,J. Med. Chem.,2006,49,14,4409,4424,C15H23N3O3S,369151,<,1,ucm/s,Papp,31362,Apparent permeability from apical to basolateral side of the Caco-2 cell membrane at pH 7.4 at 25 uM,Homo sapiens,,Caco-2,Intermediate,16821800,,,
1736373,352984,CHEMBL378763,339.46,CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,A,J. Med. Chem.,2006,49,14,4409,4424,C16H25N3O3S,369152,=,14,ucm/s,Papp,31362,Apparent permeability from basolateral to apical side of the Caco-2 cell membrane at pH 7.4 at 25 uM,Homo sapiens,,Caco-2,Intermediate,16821800,,,
1736374,352984,CHEMBL378763,339.46,CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,A,J. Med. Chem.,2006,49,14,4409,4424,C16H25N3O3S,369151,=,9,ucm/s,Papp,31362,Apparent permeability from apical to basolateral side of the Caco-2 cell membrane at pH 7.4 at 25 uM,Homo sapiens,,Caco-2,Intermediate,16821800,,,
1736257,353200,CHEMBL212526,373.49,CCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,A,J. Med. Chem.,2006,49,14,4409,4424,C22H31NO4,369152,=,10,ucm/s,Papp,31362,Apparent permeability from basolateral to apical side of the Caco-2 cell membrane at pH 7.4 at 25 uM,Homo sapiens,,Caco-2,Intermediate,16821800,,,
1736258,353200,CHEMBL212526,373.49,CCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,A,J. Med. Chem.,2006,49,14,4409,4424,C22H31NO4,369151,=,6,ucm/s,Papp,31362,Apparent permeability from apical to basolateral side of the Caco-2 cell membrane at pH 7.4 at 25 uM,Homo sapiens,,Caco-2,Intermediate,16821800,,,
1734160,352795,CHEMBL373930,581.07,O=C(O)c1ccc(-c2ccc(Cl)cc2COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)cc1,A,J. Med. Chem.,2006,49,15,4721,4736,C34H29ClN2O5,376989,=,23.4,ucm/s,Papp,31467,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16854079,,,
1770641,359425,CHEMBL385979,605.58,Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CN(C)C)cc3)cnc12.O=C(O)C(F)(F)F,A,Bioorg. Med. Chem. Lett.,2006,16,19,5176,5182,C30H26F3N7O4,392579,=,11,ucm/s,Papp,31651,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16870435,,,
1770672,359426,CHEMBL385980,619.6,Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CN(C)C)cc3)c(C)nc12.O=C(O)C(F)(F)F,A,Bioorg. Med. Chem. Lett.,2006,16,19,5176,5182,C31H28F3N7O4,392579,=,6.1,ucm/s,Papp,31651,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16870435,,,
1770671,359427,CHEMBL385147,661.64,Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3)c(C)nc12.O=C(O)C(F)(F)F,A,Bioorg. Med. Chem. Lett.,2006,16,19,5176,5182,C33H30F3N7O5,392579,=,4.7,ucm/s,Papp,31651,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16870435,,,
1770670,359428,CHEMBL215755,673.57,Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN(C)C)cc1.O=C(O)C(F)(F)F,A,Bioorg. Med. Chem. Lett.,2006,16,19,5176,5182,C31H25F6N7O4,392579,=,19,ucm/s,Papp,31651,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16870435,,,
1770668,359459,CHEMBL386589,703.6,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CN4)cc12.O=C(O)C(F)(F)F,A,Bioorg. Med. Chem. Lett.,2006,16,19,5176,5182,C32H27F6N7O5,392579,=,3.9,ucm/s,Papp,31651,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16870435,,,
1770673,548963,CHEMBL558198,564.93,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1.Cl,A,Bioorg. Med. Chem. Lett.,2006,16,19,5176,5182,C24H21ClF4N8O2,392579,=,5.6,ucm/s,Papp,31651,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16870435,,,
1767152,358256,CHEMBL215769,489.61,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccc2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C25H27N7O2S,399697,=,1.1,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767157,358371,CHEMBL386292,565.7,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccc(-c3ccccc3)cc2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C31H31N7O2S,399697,=,1.1,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767162,358397,CHEMBL379766,495.65,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCCCC2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C25H33N7O2S,399697,=,1.5,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767147,358447,CHEMBL214605,554.68,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccc(-n3cccc3)cc2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C29H30N8O2S,399697,=,1.1,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767158,358503,CHEMBL385845,490.59,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccn2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C24H26N8O2S,399697,=,1.8,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767161,358596,CHEMBL385072,596.76,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(C(=O)OC(C)(C)C)CC2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C29H40N8O4S,399697,=,0.9,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767163,358663,CHEMBL215476,486.6,Cn1cncc1CN(CCN(Cc1ccccc1)S(=O)(=O)c1ccccn1)c1ccc(C#N)cc1,A,J. Med. Chem.,2006,49,19,5710,5727,C26H26N6O2S,399697,=,2.8,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767160,358727,CHEMBL384161,574.72,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(c3ncccn3)CC2)c1,A,J. Med. Chem.,2006,49,19,5710,5727,C28H34N10O2S,399697,=,1.1,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767159,358759,CHEMBL214610,503.63,Cc1ccccc1CN(CCN(Cc1cncn1C)c1ccc(C#N)cc1)S(=O)(=O)c1cn(C)cn1,A,J. Med. Chem.,2006,49,19,5710,5727,C26H29N7O2S,399697,=,0.4,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1767164,358787,CHEMBL213330,554.72,Cc1ccccc1CN(CCN(Cc1cncn1C)c1ccc(-c2ccccc2)cc1)S(=O)(=O)c1cn(C)cn1,A,J. Med. Chem.,2006,49,19,5710,5727,C31H34N6O2S,399697,=,0.4,ucm/s,Papp,31736,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Intermediate,16970397,,,
1811486,368837,CHEMBL220948,437.56,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H31N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811485,368843,CHEMBL220987,521.56,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2OC(F)(F)F)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C22H30F3N3O6S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811484,368844,CHEMBL222899,490,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(F)cc2Cl)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H29ClFN3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811483,368851,CHEMBL223492,523.55,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(C(F)(F)F)cc2F)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C22H29F4N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811482,368852,CHEMBL223596,523.55,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(F)cc2C(F)(F)F)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C22H29F4N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811379,368857,CHEMBL376472,506.45,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(Cl)cc2Cl)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H29Cl2N3O5S,424812,=,23.6,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811388,368858,CHEMBL373556,389.52,CCCS(=O)(=O)N1CCC(CNC(=O)CC)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C17H31N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811487,368864,CHEMBL220179,401.53,CCCS(=O)(=O)N1CCC(CNC(=O)C2CC2)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C18H31N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811481,368987,CHEMBL222720,507.99,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)ccc(Cl)c2F)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H28ClF2N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811480,368988,CHEMBL223743,490,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)cccc2Cl)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H29ClFN3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811479,368995,CHEMBL223199,524.44,CCCS(=O)(=O)N1CCC(CNC(=O)c2cc(F)c(Cl)cc2Cl)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H28Cl2FN3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811478,368996,CHEMBL222517,473.54,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)cccc2F)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H29F2N3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1811477,369003,CHEMBL219714,472.01,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2Cl)(C(=O)N2CCOCC2)CC1,A,Bioorg. Med. Chem. Lett.,2006,16,23,5968,5972,C21H30ClN3O5S,424812,>,22,ucm/s,Papp,34944,Apparent permeability in Caco-2 cells,Homo sapiens,,Caco-2,Autocuration,16987662,,,
1813538,369134,CHEMBL374666,517.49,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cc(F)cc(F)c4)c4ccccc43)cc1C2,A,Bioorg. Med. Chem. Lett.,2006,16,24,6165,6169,C27H21F2N5O4,425077,=,15,ucm/s,Papp,34982,Passive permeability across Caco-2 cell membrane at 20 uM in presence of cyclosporin,Homo sapiens,,Caco-2,Autocuration,17027263,,,
1813584,369140,CHEMBL223156,482.5,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ccccn4)c4ccccc43)cc1C2,A,Bioorg. Med. Chem. Lett.,2006,16,24,6165,6169,C26H22N6O4,425077,=,11,ucm/s,Papp,34982,Passive permeability across Caco-2 cell membrane at 20 uM in presence of cyclosporin,Homo sapiens,,Caco-2,Autocuration,17027263,,,
1813583,369141,CHEMBL375533,488.53,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4nccs4)c4ccccc43)cc1C2,A,Bioorg. Med. Chem. Lett.,2006,16,24,6165,6169,C24H20N6O4S,425077,=,13,ucm/s,Papp,34982,Passive permeability across Caco-2 cell membrane at 20 uM in presence of cyclosporin,Homo sapiens,,Caco-2,Autocuration,17027263,,,
1813582,369148,CHEMBL220101,475.51,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(C4CCOC4)c4ccccc43)cc1C2,A,Bioorg. Med. Chem. Lett.,2006,16,24,6165,6169,C25H25N5O5,425077,=,4,ucm/s,Papp,34982,Passive permeability across Caco-2 cell membrane at 20 uM in presence of cyclosporin,Homo sapiens,,Caco-2,Autocuration,17027263,,,
1813581,369176,CHEMBL223756,483.49,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cnccn4)c4ccccc43)cc1C2,A,Bioorg. Med. Chem. Lett.,2006,16,24,6165,6169,C25H21N7O4,425077,=,8,ucm/s,Papp,34982,Passive permeability across Caco-2 cell membrane at 20 uM in presence of cyclosporin,Homo sapiens,,Caco-2,Autocuration,17027263,,,
